t;K;theta_a;theta_o;theta_h;ll
13926;0.4319;22.6;42.4;50.2;9
13927;0.4324;22.7;42.4;50.2;9
13928;0.433;22.7;42.6;50.2;9
13929;0.4354;22.7;42.5;50.2;9
13930;0.4317;22.8;42.7;50.3;9
13931;0.4351;22.8;42.7;50.3;9
13932;0.4344;22.7;42.6;50.3;9
13933;0.4342;22.8;42.8;50.3;9
13934;0.4371;22.9;42.7;50.4;9
13935;0.4382;22.9;42.6;50.3;9
13936;0.4355;22.9;42.7;50.4;9
13937;0.4335;22.9;42.6;50.4;9
13938;0.4328;22.9;42.6;50.3;9
13939;0.4336;23.0;42.5;50.4;9
13940;0.4332;23.0;42.4;50.4;9
13941;0.4306;23.1;42.3;50.4;9
13942;0.4318;23.0;42.2;50.4;9
13943;0.4335;23.0;42.1;50.4;9
13944;0.4312;23.0;42.1;50.4;9
13945;0.4331;23.0;42.0;50.4;9
13946;0.4338;23.0;41.9;50.3;9
13947;0.4336;23.0;42.0;50.4;9
13948;0.4302;23.0;41.8;50.4;9
13949;0.4292;23.0;41.8;50.3;9
13950;0.4272;23.0;41.9;50.3;9
13951;0.4248;23.0;41.7;50.3;9
13952;0.4208;23.0;41.7;50.3;9
13953;0.4226;23.0;41.7;50.2;9
13954;0.421;23.0;41.7;50.2;9
13955;0.422;23.0;41.7;50.2;9
13956;0.4212;23.0;41.7;50.2;9
13957;0.4224;23.0;41.7;50.1;9
13958;0.4216;23.0;41.7;50.1;9
13959;0.4202;23.0;41.7;50.1;9
13960;0.422;23.0;41.7;50.1;9
13961;0.4236;23.0;41.6;50.1;9
13962;0.4232;23.0;41.6;50.1;9
13963;0.4232;23.0;41.6;50.1;9
13964;0.4231;23.0;41.6;50.0;9
13965;0.4255;23.0;41.6;50.0;9
13966;0.4241;23.0;41.5;50.0;9
13967;0.4257;23.0;41.5;50.0;9
13968;0.4274;23.0;41.6;50.0;9
13969;0.4263;23.1;41.6;50.0;9
13970;0.4286;23.1;41.6;50.0;9
13971;0.4279;23.2;41.6;50.0;9
13972;0.4275;23.1;41.6;50.0;9
13973;0.428;23.1;41.6;50.0;9
13974;0.4264;23.1;41.6;50.0;9
13975;0.4275;23.1;41.5;50.0;9
13976;0.4265;23.1;41.5;50.1;9
13977;0.4283;23.2;41.6;50.0;9
13978;0.4267;23.2;41.5;50.1;9
13979;0.4246;23.2;41.6;50.0;9
13980;0.4258;23.3;41.6;50.0;9
13981;0.4236;23.4;41.6;50.0;9
13982;0.4244;23.4;41.5;50.0;9
13983;0.4254;23.5;41.5;50.0;9
13984;0.4229;23.5;41.5;50.0;9
13985;0.4248;23.5;41.6;50.0;9
13986;0.4237;23.5;41.6;50.0;9
13987;0.4262;23.6;41.5;50.0;9
13988;0.4269;23.6;41.6;50.0;9
13989;0.4247;23.6;41.6;50.1;9
13990;0.427;23.6;41.6;50.1;9
13991;0.4261;23.6;41.6;50.1;9
13992;0.4236;23.6;41.6;50.1;9
13993;0.425;23.6;41.6;50.1;9
13994;0.4261;23.6;41.6;50.1;9
13995;0.4261;23.6;41.6;50.1;9
13996;0.4264;23.5;41.5;50.1;9
13997;0.4261;23.5;41.5;50.1;9
13998;0.4253;23.5;41.5;50.1;9
13999;0.4249;23.5;41.5;50.1;9
14000;0.4251;23.5;41.5;50.1;9
14001;0.4268;23.3;41.4;50.1;9
14002;0.4261;23.4;41.5;50.1;9
14003;0.4274;23.4;41.4;50.1;9
14004;0.4268;23.4;41.5;50.1;9
14005;0.4255;23.4;41.4;50.1;9
14006;0.4267;23.4;41.5;50.2;9
14007;0.426;23.5;41.5;50.2;9
14008;0.4269;23.5;41.5;50.2;9
14009;0.4248;23.5;41.4;50.2;9
14010;0.4242;23.4;41.4;50.2;9
14011;0.4246;23.4;41.5;50.2;9
14012;0.4242;23.5;41.4;50.2;9
14013;0.4274;23.6;41.4;50.2;9
14014;0.428;23.6;41.5;50.2;9
14015;0.4273;23.6;41.5;50.2;9
14016;0.4267;23.6;41.6;50.2;9
14017;0.4243;23.7;41.6;50.3;9
14018;0.4237;23.7;41.7;50.2;9
14019;0.4242;23.7;41.6;50.2;9
14020;0.4265;23.7;41.6;50.2;9
14021;0.4229;23.7;41.6;50.2;9
14022;0.4218;23.7;41.6;50.2;9
14023;0.4212;23.7;41.6;50.2;9
14024;0.4197;23.6;41.6;50.2;9
14025;0.4208;23.6;41.6;50.2;9
14026;0.4194;23.6;41.5;50.2;9
14027;0.4194;23.6;41.5;50.2;9
14028;0.419;23.6;41.5;50.2;9
14029;0.4209;23.5;41.5;50.2;9
14030;0.4211;23.4;41.4;50.2;9
14031;0.4173;23.5;41.4;50.2;9
14032;0.419;23.5;41.4;50.2;9
14033;0.4181;23.5;41.4;50.2;9
14034;0.4191;23.5;41.5;50.1;9
14035;0.4213;23.5;41.6;50.1;9
14036;0.4213;23.5;41.6;50.1;9
14037;0.4199;23.5;41.7;50.2;9
14038;0.4204;23.5;41.6;50.1;9
14039;0.4213;23.5;41.6;50.1;9
14040;0.4219;23.5;41.5;50.1;9
14041;0.4211;23.5;41.7;50.1;9
14042;0.4174;23.5;41.7;50.1;9
14043;0.4176;23.5;41.7;50.0;9
14044;0.4167;23.5;41.6;50.1;9
14045;0.4182;23.5;41.6;50.0;9
14046;0.4193;23.5;41.6;50.0;9
14047;0.4181;23.5;41.6;50.0;9
14048;0.4191;23.5;41.5;50.0;9
14049;0.4193;23.4;41.5;50.0;9
14050;0.4168;23.4;41.5;50.0;9
14051;0.4157;23.4;41.4;49.9;9
14052;0.415;23.4;41.5;49.9;9
14053;0.4168;23.4;41.5;49.9;9
14054;0.4151;23.4;41.4;49.9;9
14055;0.4149;23.4;41.4;49.8;9
14056;0.4147;23.4;41.4;49.8;9
14057;0.414;23.3;41.5;49.8;9
14058;0.4139;23.3;41.5;49.8;9
14059;0.4149;23.3;41.4;49.8;9
14060;0.4141;23.2;41.6;49.8;9
14061;0.415;23.2;41.5;49.7;9
14062;0.412;23.2;41.5;49.8;9
14063;0.4118;23.2;41.6;49.8;9
14064;0.4134;23.2;41.6;49.8;9
14065;0.4141;23.2;41.6;49.8;9
14066;0.4137;23.2;41.6;49.8;9
14067;0.4155;23.2;41.6;49.7;9
14068;0.4185;23.2;41.6;49.7;9
14069;0.416;23.2;41.5;49.7;9
14070;0.4115;23.3;41.5;49.8;9
14071;0.4126;23.2;41.6;49.7;9
14072;0.4128;23.2;41.6;49.7;9
14073;0.4144;23.2;41.5;49.7;9
14074;0.4125;23.2;41.6;49.7;9
14075;0.4141;23.2;41.6;49.7;9
14076;0.4097;23.2;41.6;49.7;9
14077;0.4124;23.2;41.6;49.6;9
14078;0.4119;23.2;41.5;49.6;9
14079;0.4139;23.2;41.5;49.6;9
14080;0.412;23.3;41.5;49.6;9
14081;0.4123;23.3;41.5;49.6;9
14082;0.415;23.2;41.4;49.6;9
14083;0.4131;23.2;41.4;49.6;9
14084;0.4144;23.1;41.4;49.5;9
14085;0.4164;23.1;41.5;49.5;9
14086;0.4154;23.2;41.5;49.5;9
14087;0.415;23.2;41.5;49.5;9
14088;0.4123;23.1;41.5;49.6;9
14089;0.4114;23.1;41.5;49.5;9
14090;0.4103;23.2;41.5;49.5;9
14091;0.4088;23.2;41.5;49.5;9
14092;0.4077;23.1;41.5;49.5;9
14093;0.4096;23.1;41.5;49.4;9
14094;0.4072;23.0;41.4;49.4;9
14095;0.407;23.1;41.3;49.4;9
14096;0.4069;23.0;41.3;49.4;9
14097;0.4077;23.0;41.4;49.4;9
14098;0.4086;23.0;41.3;49.4;9
14099;0.4051;23.0;41.3;49.4;9
14100;0.404;23.0;41.3;49.3;9
14101;0.4073;23.0;41.2;49.3;9
14102;0.4085;23.0;41.3;49.3;9
14103;0.4079;23.0;41.2;49.3;9
14104;0.4064;23.0;41.2;49.3;9
14105;0.4062;22.9;41.2;49.3;9
14106;0.4051;22.9;41.2;49.3;9
14107;0.4057;22.8;41.2;49.3;9
14108;0.4053;22.9;41.1;49.2;9
14109;0.4032;22.8;41.1;49.2;9
14110;0.4047;22.9;41.1;49.2;9
14111;0.408;22.9;41.1;49.2;9
14112;0.4097;22.9;41.1;49.2;9
14113;0.4089;22.9;41.1;49.2;9
14114;0.4058;22.9;41.1;49.1;9
14115;0.4077;22.8;41.1;49.1;9
14116;0.4071;22.7;41.1;49.1;9
14117;0.407;22.7;41.0;49.1;9
14118;0.4055;22.7;41.0;49.0;9
14119;0.4061;22.7;41.0;49.0;9
14120;0.4079;22.7;41.0;49.0;9
14121;0.4061;22.7;41.0;49.0;9
14122;0.4059;22.8;41.0;49.0;9
14123;0.4072;22.6;40.9;49.0;9
14124;0.4084;22.6;40.9;49.0;9
14125;0.4092;22.6;40.9;49.0;9
14126;0.4075;22.7;40.9;49.0;9
14127;0.4087;22.7;40.9;49.0;9
14128;0.4059;22.6;40.9;49.0;9
14129;0.4084;22.6;40.9;49.0;9
14130;0.4073;22.5;40.9;49.0;9
14131;0.4066;22.5;40.9;49.0;9
14132;0.4069;22.5;40.9;49.0;9
14133;0.4062;22.5;40.9;49.0;9
14134;0.4075;22.5;40.8;49.0;9
14135;0.406;22.5;40.8;49.0;9
14136;0.4053;22.6;40.8;49.0;9
14137;0.4062;22.6;40.7;49.0;9
14138;0.403;22.6;40.7;48.9;9
14139;0.4031;22.5;40.8;48.9;9
14140;0.4048;22.4;40.8;49.0;9
14141;0.4043;22.4;40.8;48.9;9
14142;0.4064;22.4;40.8;48.9;9
14143;0.4045;22.4;40.7;48.9;9
14144;0.4057;22.4;40.6;48.9;9
14145;0.405;22.3;40.6;48.9;9
14146;0.4062;22.3;40.6;48.9;9
14147;0.408;22.3;40.6;48.9;9
14148;0.4066;22.3;40.6;48.9;9
14149;0.4066;22.3;40.6;48.9;9
14150;0.4094;22.2;40.6;48.9;9
14151;0.4097;22.2;40.6;48.9;9
14152;0.4099;22.1;40.6;48.9;9
14153;0.4104;22.1;40.6;48.9;9
14154;0.4109;22.2;40.5;48.9;9
14155;0.4085;22.1;40.5;48.9;9
14156;0.4078;22.1;40.5;48.9;9
14157;0.408;22.1;40.5;48.9;9
14158;0.4059;22.1;40.5;48.9;9
14159;0.4094;22.0;40.5;48.9;9
14160;0.4069;22.0;40.5;48.9;9
14161;0.4087;21.9;40.5;49.0;9
14162;0.4096;21.9;40.5;49.0;9
14163;0.4089;21.9;40.5;49.0;9
14164;0.409;21.8;40.5;49.0;9
14165;0.4091;21.8;40.5;49.0;9
14166;0.4083;21.8;40.5;49.0;9
14167;0.4109;21.7;40.5;49.0;9
14168;0.4084;21.7;40.5;49.0;9
14169;0.4081;21.6;40.5;49.0;9
14170;0.4099;21.6;40.5;49.0;9
14171;0.4101;21.7;40.5;49.0;9
14172;0.4115;21.7;40.5;49.0;9
14173;0.4088;21.6;40.5;49.0;9
14174;0.409;21.6;40.5;49.0;9
14175;0.4108;21.5;40.4;49.0;9
14176;0.4096;21.6;40.4;49.0;9
14177;0.4126;21.6;40.4;49.0;9
14178;0.4133;21.6;40.4;49.0;9
14179;0.4146;21.5;40.4;49.1;9
14180;0.4157;21.4;40.4;49.1;9
14181;0.4137;21.4;40.4;49.1;9
14182;0.411;21.4;40.4;49.1;9
14183;0.4121;21.3;40.4;49.1;9
14184;0.4118;21.2;40.4;49.1;9
14185;0.4107;21.3;40.3;49.1;9
14186;0.41;21.1;40.2;49.1;9
14187;0.4128;21.1;40.3;49.1;9
14188;0.4121;21.1;40.3;49.1;9
14189;0.4117;21.0;40.3;49.1;9
14190;0.4102;21.0;40.2;49.1;9
14191;0.4109;20.8;40.2;49.1;9
14192;0.4096;20.8;40.2;49.1;9
14193;0.4069;20.8;40.1;49.0;9
14194;0.407;20.7;40.1;49.0;9
14195;0.4068;20.7;40.1;49.0;9
14196;0.4063;20.6;40.1;48.9;9
14197;0.4075;20.6;40.1;48.9;9
14198;0.4067;20.6;40.1;48.9;9
14199;0.4049;20.5;40.1;48.8;9
14200;0.402;20.5;40.1;48.8;9
14201;0.4031;20.5;40.2;48.8;9
14202;0.4019;20.4;40.1;48.6;9
14203;0.403;20.4;40.1;48.5;9
14204;0.4037;20.4;40.1;48.5;9
14205;0.4017;20.3;40.0;48.7;9
14206;0.4028;20.3;40.0;48.7;9
14207;0.4042;20.3;40.0;48.6;9
14208;0.4029;20.1;40.0;48.4;9
14209;0.4052;20.2;40.0;48.4;9
14210;0.4042;20.1;40.0;48.5;9
14211;0.4039;20.0;40.0;48.7;9
14212;0.4065;20.0;39.9;48.6;9
14213;0.4039;20.1;39.9;48.3;9
14214;0.4049;20.0;39.9;48.4;9
14215;0.4038;19.8;39.9;48.4;9
14216;0.4028;19.9;39.9;48.4;9
14217;0.4005;19.7;39.9;48.3;9
14218;0.4017;19.8;39.9;48.3;9
14219;0.3998;19.8;39.9;48.5;9
14220;0.4;19.8;39.9;48.2;9
14221;0.3999;19.8;39.9;48.3;9
14222;0.4007;19.8;39.8;48.2;9
14223;0.4025;19.8;39.8;48.2;9
14224;0.4014;19.8;39.7;48.2;9
14225;0.4015;19.8;39.7;48.1;9
14226;0.401;19.8;39.7;48.1;9
14227;0.3994;19.8;39.7;48.1;9
14228;0.4002;19.8;39.7;48.1;9
14229;0.3983;19.8;39.7;48.1;9
14230;0.4002;19.9;39.8;48.0;9
14231;0.3977;19.9;39.8;48.0;9
14232;0.3982;19.9;39.8;48.0;9
14233;0.3976;19.9;39.7;48.0;9
14234;0.3981;19.9;39.7;48.0;9
14235;0.3998;19.9;39.7;48.0;9
14236;0.399;19.9;39.7;47.9;9
14237;0.3987;19.9;39.6;47.9;9
14238;0.3966;19.9;39.7;47.9;9
14239;0.3957;19.9;39.6;47.9;9
14240;0.3982;19.9;39.6;47.9;9
14241;0.399;19.9;39.5;47.9;9
14242;0.3979;19.9;39.5;47.8;9
14243;0.3975;19.9;39.5;47.8;9
14244;0.3971;19.9;39.5;47.8;9
14245;0.3993;19.9;39.5;47.8;9
14246;0.3993;19.9;39.5;47.8;9
14247;0.3992;20.0;39.5;47.8;9
14248;0.3962;20.1;39.5;47.7;9
14249;0.3958;20.0;39.5;47.7;9
14250;0.3959;20.0;39.5;47.7;9
14251;0.3923;20.0;39.5;47.6;9
14252;0.3927;20.1;39.5;47.6;9
14253;0.3942;20.2;39.5;47.6;9
14254;0.3933;20.2;39.4;47.6;9
14255;0.3933;20.2;39.5;47.5;9
14256;0.3957;20.2;39.4;47.5;9
14257;0.398;20.1;39.4;47.4;9
14258;0.3977;20.1;39.4;47.4;9
14259;0.3949;20.2;39.4;47.4;9
14260;0.3969;20.2;39.4;47.4;9
14261;0.3937;20.2;39.4;47.4;9
14262;0.3962;20.3;39.4;47.4;9
14263;0.3925;20.2;39.4;47.4;9
14264;0.39;20.2;39.4;47.3;9
14265;0.3923;20.3;39.3;47.3;9
14266;0.3911;20.3;39.3;47.2;9
14267;0.3897;20.3;39.3;47.2;9
14268;0.3883;20.3;39.2;47.2;9
14269;0.3868;20.3;39.3;47.2;9
14270;0.3854;20.3;39.3;47.1;9
14271;0.3831;20.3;39.3;47.1;9
14272;0.3837;20.3;39.3;47.1;9
14273;0.3833;20.3;39.3;47.0;9
14274;0.385;20.3;39.3;46.9;9
14275;0.3847;20.3;39.3;46.9;9
14276;0.3844;20.3;39.3;46.9;9
14277;0.3828;20.3;39.2;46.8;9
14278;0.3833;20.3;39.2;46.8;9
14279;0.3797;20.1;39.2;46.6;9
14280;0.3799;20.1;39.2;46.6;9
14281;0.3777;20.1;39.2;46.6;9
14282;0.3782;20.1;39.1;46.6;9
14283;0.3797;20.1;39.2;46.5;9
14284;0.3787;20.1;39.1;46.5;9
14285;0.3793;20.1;39.1;46.5;9
14286;0.3771;20.1;39.1;46.5;9
14287;0.3762;20.1;39.1;46.4;9
14288;0.3755;20.1;39.0;46.4;9
14289;0.3769;20.1;39.1;46.3;9
14290;0.3757;20.1;39.0;46.3;9
14291;0.3752;20.0;38.9;46.2;9
14292;0.3746;20.0;38.9;46.3;9
14293;0.3764;19.9;39.0;46.2;9
14294;0.3764;19.9;38.9;46.2;9
14295;0.375;19.9;38.8;46.1;9
14296;0.3748;19.9;38.8;46.1;9
14297;0.3756;19.8;38.8;46.0;9
14298;0.3745;19.8;38.8;46.0;9
14299;0.3759;19.8;38.8;46.1;9
14300;0.3765;19.6;38.7;46.0;9
14301;0.375;19.6;38.6;46.0;9
14302;0.3752;19.7;38.6;46.0;9
14303;0.3732;19.7;38.7;45.9;9
14304;0.3753;19.6;38.7;45.9;9
14305;0.373;19.5;38.7;45.9;9
14306;0.3734;19.5;38.7;45.9;9
14307;0.3717;19.6;38.6;45.9;9
14308;0.3713;19.4;38.7;45.9;9
14309;0.3705;19.4;38.7;45.8;9
14310;0.3725;19.4;38.6;45.8;9
14311;0.3734;19.4;38.5;45.8;9
14312;0.3726;19.4;38.6;45.7;9
14313;0.3729;19.3;38.6;45.7;9
14314;0.3724;19.3;38.4;45.7;9
14315;0.3698;19.3;38.4;45.7;9
14316;0.3683;19.2;38.4;45.7;9
14317;0.366;19.2;38.5;45.7;9
14318;0.366;19.1;38.4;45.6;9
14319;0.3667;19.2;38.5;45.5;9
14320;0.3673;19.1;38.4;45.5;9
14321;0.3666;19.2;38.3;45.5;9
14322;0.3669;19.2;38.3;45.5;9
14323;0.3694;19.1;38.3;45.3;9
14324;0.3683;19.1;38.3;45.4;9
14325;0.3668;19.1;38.3;45.3;9
14326;0.3686;19.1;38.3;45.3;9
14327;0.3695;19.1;38.3;45.4;9
14328;0.3693;19.1;38.3;45.3;9
14329;0.368;19.1;38.3;45.3;9
14330;0.3679;19.0;38.3;45.1;9
14331;0.3669;19.0;38.3;45.2;9
14332;0.3673;19.0;38.3;45.1;9
14333;0.3657;19.0;38.3;45.2;9
14334;0.3657;19.0;38.3;45.2;9
14335;0.3635;19.0;38.3;45.0;9
14336;0.3641;19.1;38.2;45.1;9
14337;0.3632;19.0;38.2;44.9;9
14338;0.3635;18.9;38.2;44.9;9
14339;0.3625;18.9;38.1;44.8;9
14340;0.3642;18.9;38.2;44.8;9
14341;0.3629;18.9;38.2;44.8;9
14342;0.36;18.9;38.2;44.8;9
14343;0.3606;18.8;38.2;44.7;9
14344;0.3609;18.9;38.2;44.6;9
14345;0.3592;18.8;38.1;44.7;9
14346;0.3577;18.8;38.1;44.6;9
14347;0.3575;18.8;38.1;44.6;9
14348;0.3583;18.8;38.0;44.5;9
14349;0.3576;18.8;38.1;44.5;9
14350;0.3598;18.8;38.0;44.5;9
14351;0.3576;18.7;38.1;44.4;9
14352;0.3575;18.7;38.0;44.4;9
14353;0.3557;18.7;38.0;44.4;9
14354;0.3545;18.7;37.9;44.3;9
14355;0.355;18.7;37.9;44.3;9
14356;0.3554;18.7;38.0;44.3;9
14357;0.3561;18.7;38.0;44.3;9
14358;0.3557;18.6;37.9;44.2;9
14359;0.3552;18.6;37.8;44.3;9
14360;0.355;18.6;37.8;44.2;9
14361;0.3551;18.6;37.8;44.2;9
14362;0.3544;18.6;37.8;44.2;9
14363;0.3544;18.6;37.8;44.2;9
14364;0.3536;18.6;37.7;44.1;9
14365;0.3554;18.6;37.7;44.1;9
14366;0.3559;18.6;37.7;44.1;9
14367;0.3537;18.6;37.7;44.0;9
14368;0.3535;18.6;37.6;43.9;9
14369;0.353;18.5;37.6;44.0;9
14370;0.3538;18.6;37.5;43.9;9
14371;0.352;18.5;37.5;43.9;9
14372;0.3512;18.5;37.6;43.8;9
14373;0.3516;18.5;37.5;43.8;9
14374;0.353;18.6;37.6;43.7;9
14375;0.3514;18.5;37.6;43.8;9
14376;0.3528;18.5;37.6;43.7;9
14377;0.3532;18.6;37.6;43.7;9
14378;0.3529;18.5;37.4;43.7;9
14379;0.3511;18.6;37.5;43.7;9
14380;0.3523;18.6;37.5;43.7;9
14381;0.3505;18.6;37.5;43.6;9
14382;0.3495;18.5;37.4;43.6;9
14383;0.3516;18.5;37.3;43.6;9
14384;0.3491;18.5;37.3;43.5;9
14385;0.3506;18.5;37.2;43.5;9
14386;0.3488;18.5;37.2;43.5;9
14387;0.3486;18.4;37.2;43.4;9
14388;0.3496;18.3;37.2;43.4;9
14389;0.3506;18.4;37.2;43.4;9
14390;0.3485;18.3;37.2;43.3;9
14391;0.349;18.2;37.2;43.3;9
14392;0.3489;18.2;37.1;43.3;9
14393;0.3491;18.2;37.1;43.2;9
14394;0.3469;18.2;37.1;43.2;9
14395;0.3465;18.2;37.1;43.2;9
14396;0.3494;18.2;37.1;43.2;9
14397;0.3487;18.2;37.0;43.2;9
14398;0.3482;18.2;37.0;43.2;9
14399;0.3493;18.1;36.9;43.1;9
14400;0.3485;18.1;37.0;43.1;9
14401;0.3475;18.1;37.0;43.1;9
14402;0.3468;18.1;37.0;43.1;9
14403;0.3469;18.1;36.9;43.0;9
14404;0.346;18.0;36.9;43.0;9
14405;0.3439;18.0;36.9;43.0;9
14406;0.342;18.0;36.8;42.9;9
14407;0.3409;17.8;36.8;42.9;9
14408;0.3401;17.8;36.8;42.9;9
14409;0.34;17.8;36.8;42.8;9
14410;0.3406;17.9;36.8;42.5;9
14411;0.3406;17.7;36.7;42.5;9
14412;0.3392;17.7;36.7;42.4;9
14413;0.3407;17.7;36.7;42.4;9
14414;0.3414;17.8;36.7;42.4;9
14415;0.3402;17.7;36.7;42.4;9
14416;0.3419;17.6;36.8;42.3;9
14417;0.3413;17.6;36.8;42.3;9
14418;0.342;17.5;36.6;42.3;9
14419;0.3403;17.6;36.6;42.2;9
14420;0.3405;17.4;36.6;42.2;9
14421;0.3419;17.4;36.6;42.2;9
14422;0.3423;17.4;36.6;42.1;9
14423;0.3403;17.3;36.5;42.1;9
14424;0.3382;17.3;36.5;42.1;9
14425;0.3391;17.3;36.5;42.0;9
14426;0.3423;17.3;36.5;42.0;9
14427;0.3418;17.3;36.5;42.0;9
14428;0.3399;17.2;36.5;42.0;9
14429;0.3391;17.2;36.4;41.9;9
14430;0.3407;17.2;36.4;41.9;9
14431;0.3419;17.1;36.3;41.9;9
14432;0.341;17.0;36.4;41.8;9
14433;0.3419;17.0;36.2;41.8;9
14434;0.3383;17.0;36.2;41.8;9
14435;0.3352;17.0;36.3;41.7;9
14436;0.3382;17.0;36.2;41.7;9
14437;0.3389;17.0;36.3;41.6;9
14438;0.3392;17.0;36.1;41.6;9
14439;0.3387;17.0;36.1;41.6;9
14440;0.3388;17.0;36.1;41.6;9
14441;0.3373;17.0;36.1;41.6;9
14442;0.3355;17.0;36.0;41.6;9
14443;0.336;16.9;36.0;41.5;9
14444;0.3366;16.9;36.0;41.5;9
14445;0.3373;16.9;36.0;41.4;9
14446;0.3387;16.8;35.9;41.4;9
14447;0.3372;16.8;35.9;41.4;9
14448;0.3358;16.7;35.9;41.4;9
14449;0.3353;16.7;35.9;41.4;9
14450;0.3359;16.7;35.9;41.4;9
14451;0.3357;16.7;35.8;41.3;9
14452;0.3338;16.6;35.8;41.3;9
14453;0.3349;16.6;35.8;41.3;9
14454;0.3333;16.6;35.7;41.2;9
14455;0.3355;16.7;35.8;41.2;9
14456;0.3349;16.7;35.7;41.2;9
14457;0.3363;16.7;35.7;41.1;10
14458;0.336;16.7;35.7;41.1;10
14459;0.3368;16.7;35.8;41.1;10
14460;0.336;16.7;35.6;41.1;10
14461;0.3349;16.7;35.6;41.1;10
14462;0.3342;16.7;35.6;41.0;10
14463;0.3362;16.7;35.6;41.0;10
14464;0.3347;16.7;35.6;41.0;10
14465;0.3362;16.7;35.5;40.9;10
14466;0.3363;16.7;35.5;40.9;10
14467;0.3351;16.7;35.5;40.9;10
14468;0.337;16.5;35.5;40.9;10
14469;0.3331;16.5;35.4;40.9;10
14470;0.3345;16.5;35.4;40.9;10
14471;0.3343;16.5;35.4;40.8;10
14472;0.3349;16.4;35.4;40.8;10
14473;0.3366;16.4;35.4;40.8;10
14474;0.3329;16.5;35.4;40.7;10
14475;0.3354;16.4;35.4;40.7;10
14476;0.3362;16.4;35.4;40.7;10
14477;0.3365;16.3;35.4;40.7;10
14478;0.3352;16.3;35.3;40.7;10
14479;0.3361;16.3;35.3;40.7;10
14480;0.3345;16.3;35.3;40.6;10
14481;0.335;16.2;35.3;40.6;10
14482;0.3372;16.2;35.3;40.6;10
14483;0.3361;16.2;35.3;40.6;10
14484;0.3376;16.2;35.3;40.5;10
14485;0.3371;16.1;35.2;40.5;10
14486;0.335;16.0;35.1;40.5;10
14487;0.3332;16.1;35.2;40.4;10
14488;0.3336;16.0;35.1;40.4;10
14489;0.3347;16.0;35.1;40.4;10
14490;0.335;15.8;35.2;40.4;10
14491;0.3343;15.8;35.1;40.3;10
14492;0.3345;15.8;35.0;40.3;10
14493;0.3328;15.7;35.0;40.3;10
14494;0.3325;15.7;35.0;40.3;10
14495;0.3334;15.7;35.1;40.2;10
14496;0.3331;15.6;35.0;40.2;10
14497;0.3321;15.5;35.0;39.9;10
14498;0.331;15.6;34.9;39.9;10
14499;0.3283;15.5;34.9;39.8;10
14500;0.3296;15.5;34.9;39.8;10
14501;0.3305;15.6;35.0;39.8;10
14502;0.3301;15.6;34.9;39.8;10
14503;0.3294;15.6;34.8;39.7;10
14504;0.3311;15.5;34.8;39.7;10
14505;0.3299;15.5;34.8;39.7;10
14506;0.3295;15.5;34.8;39.7;10
14507;0.3306;15.5;34.7;39.7;10
14508;0.3301;15.5;34.6;39.6;10
14509;0.33;15.6;34.6;39.6;10
14510;0.3288;15.6;34.6;39.6;10
14511;0.3273;15.5;34.7;39.6;10
14512;0.3281;15.5;34.7;39.6;10
14513;0.3292;15.5;34.7;39.6;10
14514;0.3309;15.4;34.6;39.5;10
14515;0.3303;15.4;34.5;39.5;10
14516;0.3316;15.4;34.5;39.5;10
14517;0.3314;15.4;34.5;39.4;10
14518;0.3293;15.4;34.5;39.4;10
14519;0.3297;15.5;34.6;39.4;10
14520;0.3287;15.4;34.6;39.4;10
14521;0.3312;15.3;34.5;39.4;10
14522;0.3305;15.3;34.5;39.4;10
14523;0.3317;15.3;34.4;39.4;10
14524;0.33;15.3;34.4;39.4;10
14525;0.3301;15.4;34.4;39.3;10
14526;0.3286;15.3;34.5;39.3;10
14527;0.3279;15.3;34.5;39.3;10
14528;0.3302;15.3;34.4;39.2;10
14529;0.3302;15.3;34.3;39.2;10
14530;0.3313;15.3;34.3;39.2;10
14531;0.3304;15.3;34.2;39.2;10
14532;0.3322;15.2;34.2;39.2;10
14533;0.3312;15.2;34.2;39.2;10
14534;0.3318;15.2;34.2;39.2;10
14535;0.3306;15.2;34.1;39.1;10
14536;0.3313;15.2;34.1;39.1;10
14537;0.33;15.2;34.1;39.1;10
14538;0.3287;15.2;34.1;39.1;10
14539;0.3286;15.2;34.1;39.1;10
14540;0.3286;15.1;34.1;39.1;10
14541;0.3273;15.0;34.1;39.1;10
14542;0.3283;15.0;34.1;39.0;10
14543;0.3267;15.0;34.1;39.0;10
14544;0.3266;15.0;34.0;38.9;10
14545;0.3273;15.1;33.9;38.9;10
14546;0.3302;15.1;33.9;38.9;10
14547;0.3298;15.0;33.9;38.9;10
14548;0.3292;15.0;33.9;38.9;10
14549;0.3302;15.0;33.9;38.9;10
14550;0.3296;15.0;33.9;38.9;10
14551;0.3296;15.1;33.8;38.8;10
14552;0.3314;15.0;33.8;38.8;10
14553;0.331;15.0;33.8;38.8;10
14554;0.3304;15.0;33.8;38.8;10
14555;0.3293;15.0;33.8;38.7;10
14556;0.3304;15.0;33.8;38.7;10
14557;0.3284;15.0;33.8;38.7;10
14558;0.3307;15.0;33.8;38.7;10
14559;0.3299;15.0;33.8;38.7;10
14560;0.3298;15.0;33.8;38.7;10
14561;0.3315;15.0;33.8;38.7;10
14562;0.3309;15.0;33.8;38.7;10
14563;0.3316;15.0;33.7;38.7;10
